,main_headings,main_contents,links,image_urls,video_urls,sub_headings_h2,sub_headings_h3,sub_headings_h4,facts,definitions,explanations,codes,outputs,table_data,list_items
28,['Go Map'],"['In Go, Maps is an unordered collection of key and its associated value. They are very good for looking up values fast. The key type must have the operations == and != defined, like string, int, float.']","['https://www.javatpoint.com/go-error', 'https://www.javatpoint.com/go-rune', 'https://www.javatpoint.com/go-error', 'https://www.javatpoint.com/go-rune', 'https://www.javatpoint.com/go-error']",[],[],"['Go Map Example', 'Go Map Insert and Update operation', 'Go Map Delete operation', 'Go Map Retrieve Element', 'Go Map of Struct']",[],[],"['Hence arrays, slices and structs cannot be used as key type, but pointers and interface types can.', 'A map is a reference type and declared in general as:', 'You can delete an element in Go Map using delete() function.', 'We can also test if a key is present in the table with two value example', 'If key is not present, then the value of elem is the default value of element type.', 'If the type of elem is int then value of elem is zero.', 'In Go, Maps are like struct, but it requires keys']","[""structs can be used as a key when we provide Key() or Hash() method, so that a unique numeric or string key can be calculated from the struct's fields."", 'Update and insert operation are similar in go map. If the map does not contain the provided key the insert operation will takes place and if the key is present in the map then update operation takes place.']",[],"['var map1 map[keytype]valuetype', 'var map1 map[int]string', 'package main', 'import ""fmt""', 'func main ()  {', 'x := map[string]int{""Kate"":28,""John"":37, ""Raj"":20}', 'fmt.Print(x)', 'fmt.Println(""\\n"",x[""Raj""])', 'package main', 'import ""fmt""', 'func main() {', 'm := make(map[string]int)', 'fmt.Println(m)', 'm[""Key1""] = 10', 'm[""Key2""] = 20', 'm[""Key3""] = 30', 'fmt.Println(m)', 'm[""Key2""] = 555', 'fmt.Println(m)', 'delete(map, key)', 'package main', 'import ""fmt""', 'func main() {', 'm := make(map[string]int)', 'm[""Key1""] = 10', 'm[""Key2""] = 20', 'm[""Key3""] = 30', 'fmt.Println(m)', 'delete(m, ""Key3"")', 'fmt.Println(m)', 'elem = m[key]', 'package main', 'import ""fmt""', 'func main() {', 'm := make(map[string]int)', 'm[""Key1""] = 10', 'm[""Key2""] = 20', 'm[""Key3""] = 30', 'fmt.Println(m)', 'fmt.Println(""The value:"", m[""Key2""])', 'elem, ok = m[key]', 'package main', 'import ""fmt""', 'func main() {', 'm := make(map[string]int)', 'm[""Key1""] = 10', 'm[""Key2""] = 20', 'm[""Key3""] = 30', 'fmt.Println(m)', 'v, ok := m[""Key2""]', 'fmt.Println(""The value:"", v, ""Present?"", ok)', 'i, j := m[""Key4""]', 'fmt.Println(""The value:"", i, ""Present?"", j)', 'package main', 'import ""fmt""', 'type Vertex struct {', 'Latitude, Longitude float64', 'var m = map[string]Vertex{', '""JavaTpoint"": Vertex{     40.68433, -74.39967,   },', '""SSS-IT"": Vertex{     37.42202, -122.08408,  },', 'func main() {', 'fmt.Println(m)']","['map[John:37 Raj:20 Kate:28]\n 20', 'map[]\nmap[Key3:30 Key1:10 Key2:20]\nmap[Key1:10 Key2:555 Key3:30]', 'map[Key1:10 Key2:20 Key3:30]\nmap[Key2:20 Key1:10]', 'map[Key1:10 Key2:20 Key3:30]\nThe value: 20', 'map[Key1:10 Key2:20 Key3:30]\nThe value: 20 Present? true\nThe value: 0 Present? false', 'map[JavaTpoint:{40.68433 -74.39967} SSS-IT:{37.42202 -122.08408}]']",[],[]
29,['Go Error'],"['Go does not have an exception mechanism like try/catch in Java, we cannot throw an exception in Go.']","['https://www.javatpoint.com/go-recover', 'https://www.javatpoint.com/go-map', 'https://www.javatpoint.com/go-recover', 'https://www.javatpoint.com/go-map', 'https://www.javatpoint.com/go-recover']",[],[],[],['Go Error Example'],[],"['Go uses a different mechanism which is known as defer-panic-and-recover mechanism.', 'We should always check the error at the calling statement, if we receive any of it or not.', 'We should never ignore errors, it may lead to program crashes.', 'The way go detect and report the error condition is', 'Go has predefined error interface type', 'We can define error type by using error.New from the error package and provide an appropriate error message like:']","['Go handles simple errors for function, methods by returning an error object. The error object may be the only or the last return value. The error object is nil if there is no error in the function.']",[],"['type error interface {', 'Error() string', 'err := errors.New(""math - square root of negative number"")', 'package main', 'import ""errors""', 'import ""fmt""', 'import ""math""', 'func Sqrt(value float64) (float64, error) {', 'if (value < 0) {', 'return 0, errors.New(""Math: negative number passed to Sqrt"")', 'return math.Sqrt(value), nil', 'func main() {', 'result, err := Sqrt(-64)', 'if err != nil {', 'fmt.Println(err)', '} else {', 'fmt.Println(result)', 'result, err = Sqrt(64)', 'if err != nil {', 'fmt.Println(err)', '} else {', 'fmt.Println(result)']",['Math: negative number passed to Sqrt\n8'],[],"['|||A function which can result in an error returns two variables: a value and an error-code which is nil in case of success, and != nil in case of an error-condition.|||The error is checked, after the function call . In case of an error ( if error != nil), the execution of the actual function (or if necessary the entire program) is stopped.|||']"
30,['Go Recover'],"['Recover is used to regain control of a program from panic or error-condition. It stops the terminating sequence and resumes the normal execution. It is called from the deferred function. It retrieves the error value passed through the call of panic. Normally, it returns nil which has no other effect. ']","['https://www.javatpoint.com/go-defer', 'https://www.javatpoint.com/go-error', 'https://www.javatpoint.com/go-defer', 'https://www.javatpoint.com/go-error', 'https://www.javatpoint.com/go-defer']",[],[],[],['Go recover() Example'],[],[],[],[],"['package main', 'import (', '""fmt""', 'func main() {', 'fmt.Println(SaveDivide(10, 0))', 'fmt.Println(SaveDivide(10, 10))', 'func SaveDivide(num1, num2 int) int {', 'defer func() {', 'fmt.Println(recover())', 'quotient := num1 / num2', 'return quotient']",['runtime error: integer divide by zero\n0\n<nil>\n1'],[],[]
31,['Go defer keyword'],['The defer keyword is generally used for cleaning purpose. The defer keyword postpones the execution of a function or statement until the end of the calling function. '],"['https://www.javatpoint.com/go-panic', 'https://www.javatpoint.com/go-recover', 'https://www.javatpoint.com/go-panic', 'https://www.javatpoint.com/go-recover', 'https://www.javatpoint.com/go-panic']",[],[],[],['Go defer Example'],[],[],['It executes code (a function or expression) when the enclosing function returns before the closing curly brace }. It is also executed if an error occurs during the execution of the enclosing function. '],[],"['package main', 'import (', '""fmt""', 'func main() {', 'defer print1(""Hi..."")', 'print2(""there"")', 'func  print1(s string)  {', 'fmt.Println(s)', 'func print2(s string)  {', 'fmt.Println(s)']",['there\nHi...'],[],[]
32,['Go Panic'],"['Go panic is a mechanism by which we handle error situations. Panic can be used to abort a function execution. When a function calls panic, its execution stops and the control flows to the associated deferred function. ']","['https://www.javatpoint.com/go-concurrency', 'https://www.javatpoint.com/go-defer', 'https://www.javatpoint.com/go-concurrency', 'https://www.javatpoint.com/go-defer', 'https://www.javatpoint.com/go-concurrency']",[],[],[],"['Go Panic Example 1:', 'Go Panic Example 2']",[],['This termination sequences is called panicking and can be controlled by the built-in function recover.'],"[""The caller of this function also gets terminated and caller's deferred function gets executed (if present any). This process continues till the program terminates. Now the error condition is reported.""]",[],"['package main', 'import ""os""', 'func main() {', 'panic(""Error Situation"")', '_, err := os.Open(""/tmp/file"")', 'if err != nil {', 'panic(err)', 'package main', 'import ""fmt""', 'func main() {', 'fmt.Println(""Calling x from main."")', 'fmt.Println(""Returned from x."")', 'func x() {', 'defer func() {', 'if r := recover(); r != nil {', 'fmt.Println(""Recovered in x"", r)', 'fmt.Println(""Executing x..."")', 'fmt.Println(""Calling y."")', 'fmt.Println(""Returned normally from y."")', 'func y(i int) {', 'fmt.Println(""Executing y...."")', 'if i > 2 {', 'fmt.Println(""Panicking!"")', 'panic(fmt.Sprintf(""%v"" , i))', 'defer fmt.Println(""Defer in y"", i)', 'fmt.Println(""Printing in y"", i)', 'y(i + 1)']","['panic: Error Situation\n\ngoroutine 1 [running]:\nmain.main()\n/Users/pro/GoglandProjects/Panic/panic example1.go:6 +0x39', 'Calling x from main.\nExecuting x...\nCalling y.\nExecuting y....\nPrinting in y 0\nExecuting y....\nPrinting in y 1\nExecuting y....\nPrinting in y 2\nExecuting y....\nPanicking!\nDefer in y 2\nDefer in y 1\nDefer in y 0\nRecovered in x 3\nReturned from x.']",[],[]
33,['Go Concurrency'],['Large programs are divided into smaller sub-programs. Programs which run their smaller components at the same time is known as concurrency. '],"['https://www.javatpoint.com/go-race', 'https://www.javatpoint.com/go-defer', 'https://www.javatpoint.com/go-race', 'https://www.javatpoint.com/go-defer', 'https://www.javatpoint.com/go-race']",[],[],"['Goroutines', 'Go Concurrency Example']",[],[],['The parts of an application that run concurrently are called goroutines. Goroutines and channels are used for structuring concurrent programs.'],"['A process is an independently executing entity running in a machine which runs in its own address space in memory. A process has threads which are simultaneously executing entities. Threads share the same address space of the process. ', 'Goroutines are lightweight, much lighter than a thread. Goroutines run in the same address space, so access to shared memory must be synchronized; This can be done by sync package, but it is recommended to use channels to synchronize goroutines.', ""A goroutine is implemented as a function or method. It is called (invoked) with the 'go' keyword. When the goroutine finishes, nothing is returned to the caller function.""]",[],"['package main', 'import (', '""fmt""', '""time""', '""sync""', 'var wg = sync.WaitGroup{}', 'func main() {', 'wg.Add(2)', 'go fun1()', 'go fun2()', 'wg.Wait()', 'func fun1(){', 'for  i:=0;i<10;i++{', 'fmt.Println(""fun1,  ->"",i)', 'time.Sleep(time.Duration(5*time.Millisecond))', 'wg.Done()', 'func fun2(){', 'for i:=0;i<10;i++{', 'fmt.Println(""fun2,  ->"",i)', 'time.Sleep(time.Duration(10*time.Millisecond))', 'wg.Done()']","['fun2,  -> 0\nfun1,  -> 0\nfun1,  -> 1\nfun2,  -> 1\nfun1,  -> 2\nfun1,  -> 3\nfun2,  -> 2\nfun1,  -> 4\nfun1,  -> 5\nfun2,  -> 3\nfun1,  -> 6\nfun1,  -> 7\nfun2,  -> 4\nfun1,  -> 8\nfun1,  -> 9\nfun2,  -> 5\nfun2,  -> 6\nfun2,  -> 7\nfun2,  -> 8\nfun2,  -> 9']",[],[]
34,['Go Race'],['A race condition occurs in Go when two or more goroutines try to access the same resource. It may happen when a variable attempts to read and write the resource without any regard to other routines. '],"['https://www.javatpoint.com/go-mutex', 'https://www.javatpoint.com/go-concurrency', 'https://www.javatpoint.com/go-mutex', 'https://www.javatpoint.com/go-concurrency', 'https://www.javatpoint.com/go-mutex']",[],[],[],[],[],[],"['As you can see in the above example, the count resource is accessed by 2 go routines. Each routine iterates to 10 times. In such case, the count variable should be 20 at last. But it is not so because it is simulating race condition.']",[],"['package main', 'import (', '""sync""', '""time""', '""math/rand""', '""fmt""', 'var wait sync.WaitGroup', 'var count int', 'func  increment(s string)  {', 'for i :=0;i<10;i++ {', 'x := count', 'x++;', 'time.Sleep(time.Duration(rand.Intn(4))*time.Millisecond)', 'count = x;', 'fmt.Println(s, i,""Count: "",count)', 'wait.Done()', 'func main(){', 'wait.Add(2)', 'go increment(""foo: "")', 'go increment(""bar: "")', 'wait.Wait()', 'fmt.Println(""last count value "" ,count)']",['foo:  0 Count:  1\nbar:  0 Count:  1\nfoo:  1 Count:  2\nfoo:  2 Count:  3\nfoo:  3 Count:  4\nbar:  1 Count:  2\nfoo:  4 Count:  5\nfoo:  5 Count:  6\nfoo:  6 Count:  7\nbar:  2 Count:  3\nbar:  3 Count:  4\nbar:  4 Count:  5\nfoo:  7 Count:  8\nfoo:  8 Count:  9\nbar:  5 Count:  6\nbar:  6 Count:  7\nfoo:  9 Count:  10\nbar:  7 Count:  8\nbar:  8 Count:  9\nbar:  9 Count:  10\nlast count value  10'],[],[]
35,['Go Mutex'],"['Mutual Exclusion locks, or mutexes can be used to synchronize access to state and safely access data across many goroutines. It acts as a guard to the entrance of the critical section of code so that only one thread can enter the critical section at a time.']","['https://www.javatpoint.com/go-atomic-variable', 'https://www.javatpoint.com/go-race', 'https://www.javatpoint.com/go-atomic-variable', 'https://www.javatpoint.com/go-race', 'https://www.javatpoint.com/go-atomic-variable']",[],[],[],[],[],['Go Mutex Example'],[],"['We set a lock around particular lines of code with it. While one Goroutine holds the lock, all other Goroutines are prevented from executing any lines of code protected by the same mutex, and are forced to wait until the lock is yielded before they can proceed.']","['package main', 'import (', '""sync""', '""time""', '""math/rand""', '""fmt""', 'var wait sync.WaitGroup', 'var count int', 'var mutex sync.Mutex', 'func  increment(s string)  {', 'for i :=0;i<10;i++ {', 'mutex.Lock()', 'x := count', 'x++;', 'time.Sleep(time.Duration(rand.Intn(10))*time.Millisecond)', 'count = x;', 'fmt.Println(s, i,""Count: "",count)', 'mutex.Unlock()', 'wait.Done()', 'func main(){', 'wait.Add(2)', 'go increment(""foo: "")', 'go increment(""bar: "")', 'wait.Wait()', 'fmt.Println(""last count value "" ,count)']","['bar:  0 Count:  1', 'bar:  1 Count:  2', 'bar:  2 Count:  3', 'bar:  3 Count:  4', 'bar:  4 Count:  5', 'bar:  5 Count:  6', 'bar:  6 Count:  7', 'bar:  7 Count:  8', 'bar:  8 Count:  9', 'bar:  9 Count:  10', 'foo:  0 Count:  11', 'foo:  1 Count:  12', 'foo:  2 Count:  13', 'foo:  3 Count:  14', 'foo:  4 Count:  15', 'foo:  5 Count:  16', 'foo:  6 Count:  17', 'foo:  7 Count:  18', 'foo:  8 Count:  19', 'foo:  9 Count:  20', 'last count value  20']",[],[]
36,['Go Atomic Variable'],"['Atomic variables are used to manage state, though sync/atomic package and avoid race conditions. Atomic counters can be accessed by multiple go routines.']","['https://www.javatpoint.com/go-channel', 'https://www.javatpoint.com/go-mutex', 'https://www.javatpoint.com/go-channel', 'https://www.javatpoint.com/go-mutex', 'https://www.javatpoint.com/go-channel']",[],[],[],['Go Atomic Variable Example'],[],[],[],[],"['package main', 'import (', '""sync""', '""time""', '""math/rand""', '""fmt""', '""sync/atomic""', 'var wait sync.WaitGroup', 'var count int64', 'func  increment(s string)  {', 'for i :=0;i<10;i++ {', 'time.Sleep(time.Duration((rand.Intn(3)))*time.Millisecond)', 'atomic.AddInt64(&count,1)', 'fmt.Println(s,i,""Count ->"",count)', 'wait.Done()', 'func main(){', 'wait.Add(2)', 'go increment(""foo: "")', 'go increment(""bar: "")', 'wait.Wait()', 'fmt.Println(""last count value "" ,count)']",['foo:  0 Count -> 1\nfoo:  1 Count -> 2\nbar:  0 Count -> 3\nbar:  1 Count -> 4\nbar:  2 Count -> 5\nfoo:  2 Count -> 6\nbar:  3 Count -> 7\nbar:  4 Count -> 8\nbar:  5 Count -> 9\nfoo:  3 Count -> 10\nbar:  6 Count -> 11\nbar:  7 Count -> 12\nfoo:  4 Count -> 13\nfoo:  5 Count -> 14\nbar:  8 Count -> 15\nbar:  9 Count -> 16\nfoo:  6 Count -> 17\nfoo:  7 Count -> 18\nfoo:  8 Count -> 19\nfoo:  9 Count -> 20\nlast count value  20'],[],[]
37,['Go Channel'],"['The channel acts as a pipe by which we send typed values from one Goroutine to another. It guarantees synchronization since only one Goroutine has access to a data item at any given time. The ownership of the data is passed between different Goroutine. Hence, By design it avoids the pitfalls of shared memory and prevent race condition.']","['https://www.javatpoint.com/go-worker-pools', 'https://www.javatpoint.com/go-atomic-variable', 'https://www.javatpoint.com/go-worker-pools', 'https://www.javatpoint.com/go-atomic-variable', 'https://www.javatpoint.com/go-worker-pools']",[],[],[],['Go Channel Example'],[],[],[],[],"['package main', 'import ""fmt""', 'import ""time""', 'func worker(done chan bool) {', 'fmt.Print(""working..."")', 'time.Sleep(time.Second)', 'fmt.Println(""done"")', 'done <- true', 'func main() {', 'done := make(chan bool, 1)', 'go worker(done)', '<-done']",['working...done'],[],[]
38,['Go Worker Pools'],['Worker pools is a design in which a fixed number of m workers (Go goroutines) works on n tasks in a work queue (Go channel). The work resides in a queue until a worker finish its current task and pull a new one.'],"['https://www.javatpoint.com/go-time', 'https://www.javatpoint.com/go-channel', 'https://www.javatpoint.com/go-time', 'https://www.javatpoint.com/go-channel', 'https://www.javatpoint.com/go-time']",[],[],[],[],[],"[""Let's See it by an example""]",[],"[""In this example, 2 workers are started and 9 work items are in put onto a job channel. Workers have a work loop with a time.Sleep so that each ends up working 2 jobs. close is used on the channel after all the work's been put onto it, which signals to all 2 workers that they can exit their work loop by dropping them out of their loop on range.""]","['package main', 'import (', 'func worker(id int, jobs <-chan int, results chan<- int) {', 'for j := range jobs {', 'fmt.Println(""worker"", id, ""processing job"", j)', 'time.Sleep(time.Second)', 'results <- j * 2', 'func main() {', 'job := make(chan int, 10)', 'result := make(chan int, 10)', 'for w := 1; w <= 2; w++ {', 'go worker(w, job, result)', 'for j := 1; j <= 9; j++ {', 'job <- j', 'close(job)', 'for a := 1; a <= 9; a++ {', '<-result']",['worker 2 processing job 1\nworker 1 processing job 2\nworker 2 processing job 3\nworker 1 processing job 4\nworker 1 processing job 5\nworker 2 processing job 6\nworker 1 processing job 7\nworker 2 processing job 8'],[],[]
39,['Go Time'],['Go has very good support for the time manipulations. Unix epoch time is used as reference for time manipulations.'],"['https://www.javatpoint.com/go-epoch', 'https://www.javatpoint.com/go-worker-pools', 'https://www.javatpoint.com/go-epoch', 'https://www.javatpoint.com/go-worker-pools', 'https://www.javatpoint.com/go-epoch']",[],[],[],[],[],['We invoke these methods by using time object.'],"['we can built a time object by using Date method provided in the time package. The package contains methods like year(), month(), day(), location() etc.']",[],"['package main', 'import ""fmt""', 'import ""time""', 'func main() {', 'p := fmt.Println', 'present := time.Now()// current time', 'p(present)', 'DOB := time.Date(1993, 02, 28, 9,04,39,213 ,time.Local)', 'fmt.Println(DOB)', 'fmt.Println(DOB.Year())', 'fmt.Println(DOB.Month())', 'fmt.Println(DOB.Day())', 'fmt.Println(DOB.Hour())', 'fmt.Println(DOB.Minute())', 'fmt.Println(DOB.Second())', 'fmt.Println(DOB.Nanosecond())', 'fmt.Println(DOB.Location())', 'fmt.Println(DOB.Weekday())', 'fmt.Println(DOB.Before(present))', 'fmt.Println(DOB.After(present))', 'fmt.Println(DOB.Equal(present))', 'diff := present.Sub(DOB)', 'fmt.Println(diff)', 'fmt.Println(diff.Hours())', 'fmt.Println(diff.Minutes())', 'fmt.Println(diff.Seconds())', 'fmt.Println(diff.Nanoseconds())', 'fmt.Println(DOB.Add(diff))', 'fmt.Println(DOB.Add(-diff))', 'package main', 'import (', 'func main() {', 'present := time.Now()', 'fmt.Println(""Today : "", present.Format(""Mon, Jan 2, 2006 at 3:04pm""))', 'someTime := time.Date(2017, time.March, 30, 11, 30, 55, 123456, time.Local)', 'sameTime := someTime.Equal(present)', 'fmt.Println(""someTime equals to now ? : "", sameTime)', 'diff := present.Sub(someTime)', 'days := int(diff.Hours() / 24)', 'fmt.Printf(""30th March 2017 was %d days ago \\n"", days)']","['2017-10-04 17:10:13.474931994 +0530 IST m=+0.000334969\n1993-02-28 09:04:39.000000213 +0530 IST\n1993\nFebruary\n28\n9\n4\n39\n213\nLocal\nSunday\ntrue\nfalse\nfalse\n215624h5m34.474931781s\n215624.09290970326\n1.2937445574582197e+07\n7.762467344749318e+08\n776246734474931781\n2017-10-04 17:10:13.474931994 +0530 IST\n1968-07-25 00:59:04.525068432 +0530 IST\n\nProcess finished with exit code 0', 'Today :  Wed, Oct 4, 2017 at 5:15pm\nsomeTime equals to now ? :  false\n30th March 2017 was 188 days ago']",[],[]
40,['GO Epoch'],"['In Go, We can produce the time in seconds, milliseconds, nanosecond . The time package has the required methods like secs, nanos etc which help us.']","['https://www.javatpoint.com/go-tickers', 'https://www.javatpoint.com/go-time', 'https://www.javatpoint.com/go-tickers', 'https://www.javatpoint.com/go-time', 'https://www.javatpoint.com/go-tickers']",[],[],[],[],[],['The reference time is the unix epoch. We may also convert nanoseconds or milliseconds into time format.'],[],[],"['package main', 'import ""fmt""', 'import ""time""', 'func main() {', 'p := fmt.Println', 'current_time := time.Now()', 'secs := current_time.Unix()', 'nanos := current_time.UnixNano()', 'fmt.Println(current_time)', 'millis := nanos / 1000000', 'p(secs)', 'p(millis)', 'p(nanos)', 'p(time.Unix(secs, 0))', 'p(time.Unix(0, nanos))']",['2017-10-06 17:34:13.971527666 +0530 IST m=+0.000334769\n1507291453\n1507291453971\n1507291453971527666\n2017-10-06 17:34:13 +0530 IST\n2017-10-06 17:34:13.971527666 +0530 IST'],[],[]
41,['Go Tickers'],['Go Tickers are used when we want to some work at regular interval of time. Tickers can be stopped like timers using the Stop() method.'],"['https://www.javatpoint.com/go-file-io', 'https://www.javatpoint.com/go-epoch', 'https://www.javatpoint.com/go-file-io', 'https://www.javatpoint.com/go-epoch', 'https://www.javatpoint.com/go-file-io']",[],[],[],"['Go Tickers Example', 'Go Ticker Example 2']",[],[],"['The NewTicker() method returns a new Ticker having a channel which send the time according to the duration argument. The duration must be larger than zero, if not, the ticker will panic.', ""The Tick() is a wrapper for NewTicker which provides access to the ticking channel. The Tick() method is useful for clients who don't want to shutdown the Ticker.""]",[],"['package main', 'import ""time""', 'import ""fmt""', 'func main() {', 'tickerValue := time.NewTicker(time.Millisecond * 100)', 'go func() {', 'for t := range tickerValue.C {', 'fmt.Println(""Tick at"", t)', 'time.Sleep(time.Millisecond * 500)', 'tickerValue.Stop()', 'fmt.Println(""Ticker stopped"")', 'package main', 'import (', 'func haveFun(s string) {', 'log.Printf(""\\tA: Let\'s have fun: %v"", s)', 'func doPolling() {', 'for _ = range time.Tick(2 * time.Second) {', 'haveFun(""\\t B : Okay!"")', 'func main() {', 'go doPolling()', 'select {} //The select statement lets a goroutine wait on multiple communication operations.']","['Tick at 2017-10-07 17:26:35.946279716 +0530 IST m=+0.101345812\nTick at 2017-10-07 17:26:36.046371811 +0530 IST m=+0.201437907\nTick at 2017-10-07 17:26:36.146417657 +0530 IST m=+0.301483753\nTick at 2017-10-07 17:26:36.24851386 +0530 IST m=+0.403579956\nTick at 2017-10-07 17:26:36.346476978 +0530 IST m=+0.501543074\nTicker stopped', ""2017/10/07 18:15:15 \tA: Let's have fun: \t B : Okay!\n2017/10/07 18:15:17 \tA: Let's have fun: \t B : Okay!\n2017/10/07 18:15:19 \tA: Let's have fun: \t B : Okay!\n2017/10/07 18:15:21 \tA: Let's have fun: \t B : Okay!\n2017/10/07 18:15:23 \tA: Let's have fun: \t B : Okay!\n2017/10/07 18:15:25 \tA: Let's have fun: \t B : Okay!""]",[],[]
42,['Go File I/O'],['In go os.file objects are used for file manipulations. os.File objects are also called filehandles.'],"['https://www.javatpoint.com/go-http-server', 'https://www.javatpoint.com/go-channel', 'https://www.javatpoint.com/go-http-server', 'https://www.javatpoint.com/go-channel', 'https://www.javatpoint.com/go-http-server']",[],[],[],[],[],"['inputFile, inputError = os.Open(""input.dat"") results in an error. ', 'Go File I/O Example']","['open function which is in os package is used to open files in Go. ReadFile() in the io/ioutil package is used to read the file. This method returns []byte array of read bytes. file.WriteString method can be used to write to the file.', 'We use defer file.close() right after opening the file to make sure that the file is closed as soon as the function completes. If a file does not exists or the program has not the sufficient rights to open the file then ']",[],"['package main', 'import (', '""os""', '""log""', '""io/ioutil""', '""fmt""', 'func main() {', 'file, err := os.Create(""file.txt"")', 'if err != nil {', 'log.Fatal(err)', 'file.WriteString(""Hi... there"")', 'file.Close()', 'stream, err:= ioutil.ReadFile(""file.txt"")', 'if err != nil {', 'log.Fatal(err)', 'readString := string(stream)', 'fmt.Println(readString)']",['Hi... there'],[],[]
43,['Go HTTP Server'],['Go can be also used to create web applications. Net/http is a library package used to build web applications. It has HandelFunc() function which routes the incoming request to its corresponding function. The ListenAndServe function is used to create a resource server which listens to the provided port. The function someFunc has the http.ResponceWriter and http.Request type parameter. It is responsible to take the incoming request and after processing the return response.'],"['https://www.javatpoint.com/go-rest-api', 'https://www.javatpoint.com/go-file-io', 'https://www.javatpoint.com/go-rest-api', 'https://www.javatpoint.com/go-file-io', 'https://www.javatpoint.com/go-rest-api']",['https://static.javatpoint.com/go/images/go-http-server1.png'],[],[],[],[],['Go http server example'],[],[],"['package main', 'import (', '""fmt""', '""net/http""', 'func main() {', 'http.HandleFunc(""/"",MyHandler1)', 'http.HandleFunc(""/John"",MyHandler2)', 'http.ListenAndServe("":8080"",nil)', 'func MyHandler1(w http.ResponseWriter,r *http.Request){', 'fmt.Fprint(w,""Hello World\\n"")', 'func MyHandler2(w http.ResponseWriter,r *http.Request){', 'fmt.Fprint(w,""Hello John\\n"")']",[],[],[]
44,['Go URL Parsing'],"['Go has good support for url parsing. URL contains a scheme, authentication info, host, port, path, query params, and query fragment. we can parse URL and deduce what are the parameter is coming to the server and then process the request accordingly. ']","['https://www.javatpoint.com/html-aside-tag', 'https://www.javatpoint.com/html-figcaption-tag', 'https://www.javatpoint.com/http://localhost:8080/company?name=Tom&age=27', 'https://www.javatpoint.com/html-aside-tag', 'https://www.javatpoint.com/html-figcaption-tag', 'https://www.javatpoint.com/html-aside-tag']",['https://static.javatpoint.com/go/images/go-url-passing1.png'],[],[],"['Go URL Parsing Example 1', 'Go URL Parsing Example 2']",[],"['The net/url package has the required functions like Scheme, User, Host, Path, RawQuery etc.', 'Enter the url in browser: http://localhost:8080/company?name=Tom&age=27']",[],[],"['package main', 'import ""fmt""', 'import ""net""', 'import ""net/url""', 'func main() {', 'p := fmt.Println', 's := ""Mysql://admin:password@serverhost.com:8081/server/page1?key=value&key2=value2#X""', 'u, err := url.Parse(s)', 'if err != nil {', 'panic(err)', 'p(u.Scheme)\t//prints Schema of the URL', 'p(u.User)\t// prints the parsed user and password', ""p(u.User.Username())\t//prints user's name"", 'pass, _ := u.User.Password()', 'p(pass)\t\t//prints user password', 'p(u.Host) \t\t//prints host and port', 'host, port, _ := net.SplitHostPort(u.Host)\t\t //splits host name and port', 'p(host)\t\t//prints host', 'p(port)\t\t//prints port', 'p(u.Path)\t\t//prints the path', 'p(u.Fragment)\t\t//prints fragment path value', 'p(u.RawQuery)\t\t//prints query param name and value as provided', 'm, _ := url.ParseQuery(u.RawQuery)\t\t//parse query param into map', 'p(m)\t\t//prints param map', 'p(m[""key2""][0])\t\t//prints specific key value', 'package main', 'import (', '""net/http""', 'func main() {', 'http.HandleFunc(""/company"", func(res http.ResponseWriter, req *http.Request) {', 'displayParameter(res, req)', 'println(""Enter the url in browser:  http://localhost:8080/company?name=Tom&age=27"")', 'http.ListenAndServe("":8080"", nil)', 'func displayParameter(res http.ResponseWriter, req *http.Request) {', 'io.WriteString(res, ""name: ""+req.FormValue(""name""))', 'io.WriteString(res, ""\\nage: ""+req.FormValue(""age""))']","['mysql', 'admin:password', 'admin', 'password', 'serverhost.com:8081', 'serverhost.com', '8081', '/server/page1', 'X', 'key=value&key2=value2', 'map[key:[value] key2:[value2]]', 'value2']",[],[]
